app_name,platform,developer_company,app_category,version_number,version_release_date,is_current_version,initial_app_release_date,update_description,standardized_update_categories,standardized_summary,version_history_source,version_history_source_url,detail_source_url,source_note,source_csv_file,apk_format,file_size,detail_page_size,detail_page_downloads,detail_page_top_content_rating,detail_page_top_update_date,detail_page_security_ratio,detail_page_android_os,additional_app_latest_version,uploaded_by,package_name,languages,requires_android,content_rating,architecture,app_permissions_count,additional_app_category,license_required,security_report_label,security_scan_result,security_scan_date,update_description_raw,feature_specificity,feature_text_sufficient_for_research,detail_page_version,detail_page_update_date,detail_url_source_method,detail_url_version_slug,detail_url_matches_displayed_version,security_check_completed,same_as_package_name,sha256,verified_by,version_comparison_available,comparison_package_name_displayed,comparison_package_name_latest,comparison_version_displayed,comparison_version_latest,comparison_update_date_displayed,comparison_update_date_latest,comparison_size_displayed,comparison_size_latest,comparison_requires_android_displayed,comparison_requires_android_latest,comparison_architecture_displayed,comparison_architecture_latest,comparison_signature_displayed,comparison_signature_latest,google_play_app_license_displayed,google_play_app_license_latest,trusted_app_label,app_name_full,detail_page_download_format,available_on
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.8.2.100,"Apr 21, 2026",True,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.8.2.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,170.9 MB,170.9 MB,,,"Apr 21, 2026",,,Trusted App,နာဲအ ဗၞာဲ,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,Secure,,,not_provided,False,,,actual_href_from_versions_page,32.8.2.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.8.0.100,"Apr 16, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.8.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,108.9 MB,108.9 MB,,,"Apr 16, 2026",,,Trusted App,Amazon Mobile LLC,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,"arm64-v8a,armeabi-v7a",,,,Amazon Shopping,Secure,,,not_provided,False,,,actual_href_from_versions_page,32.8.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.7.0.100,"Apr 3, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.7.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,102.2 MB,102.2 MB,,,"Apr 3, 2026",,,Trusted App,Amazon Mobile LLC,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,"arm64-v8a,armeabi-v7a",,,,Amazon Shopping,Secure,,,not_provided,False,,,actual_href_from_versions_page,32.7.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.6.0.100,"Mar 20, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.6.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,161.4 MB,161.4 MB,,,"Mar 20, 2026",,,Trusted App,Trần Hoàng,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,Secure,,,not_provided,False,,,actual_href_from_versions_page,32.6.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.5.0.100,"Mar 5, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.5.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,160.5 MB,160.5 MB,,,"Mar 5, 2026",,,Trusted App,Acap Sempoy,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,,,,not_provided,False,,,actual_href_from_versions_page,32.5.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.4.0.100,"Feb 20, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.4.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,159.8 MB,159.8 MB,,,"Feb 20, 2026",,,Trusted App,Trần Hoàng,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,,,,not_provided,False,,,actual_href_from_versions_page,32.4.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.3.0.100,"Feb 5, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.3.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,156.6 MB,156.6 MB,,,"Feb 5, 2026",,,Trusted App,နာဲအ ဗၞာဲ,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,Secure,,,not_provided,False,,,actual_href_from_versions_page,32.3.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.2.0.100,"Jan 23, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.2.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,160.5 MB,160.5 MB,,,"Jan 23, 2026",,,Trusted App,Acap Sempoy,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,,,,not_provided,False,,,actual_href_from_versions_page,32.2.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.1.2.100,"Jan 10, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.1.2.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,158.0 MB,158.0 MB,,,"Jan 10, 2026",,,Trusted App,Adrián Calderón Solórzano,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,Secure,,,not_provided,False,,,actual_href_from_versions_page,32.1.2.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Shopping,Android,Amazon Mobile LLC,Shopping,32.1.0.100,"Jan 9, 2026",False,"December 10, 2014",,Other,No version-specific update reason was provided by APKPure.,APKPure,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/versions,https://apkpure.com/amazon-shopping/com.amazon.mShop.android.shopping/download/32.1.0.100,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Detail page What's New section could not be parsed.,amazon_shopping_apkpure_versions_enriched.csv,,158.0 MB,158.0 MB,,,"Jan 9, 2026",,,Trusted App,Acap Sempoy,com.amazon.mShop.android.shopping,,"Android 9.0+ (P, API 28)",,arm64-v8a,,,,Amazon Shopping,,,,not_provided,False,,,actual_href_from_versions_page,32.1.0.100,True,,,,,,,,,,,,,,,,,,,,,,,,,
