app_name,platform,developer_company,app_category,version_number,version_release_date,is_current_version,initial_app_release_date,apk_format,file_size,detail_page_size,detail_page_downloads,detail_page_top_content_rating,detail_page_top_update_date,detail_page_security_ratio,detail_page_android_os,package_name,languages,requires_android,content_rating,architecture,app_permissions_count,additional_app_latest_version,uploaded_by,additional_app_category,security_report_label,security_scan_result,security_scan_date,update_description,update_description_raw,standardized_update_categories,standardized_summary,feature_specificity,feature_text_sufficient_for_research,detail_page_version,detail_page_update_date,version_history_source,version_history_source_url,detail_source_url,detail_url_source_method,detail_url_version_slug,detail_url_matches_displayed_version,source_note
Google Docs,Android,Google LLC,Productivity,1.25.511.00.90,"Jan 6, 2026",False,April 2012,,116.2 MB,116.2 MB,1K+,,"Jan 6, 2026",,,com.google.android.apps.docs.editors.docs,,"Android 8.0+ (Oreo, API 26)",,"arm64-v8a,armeabi-v7a,x86,x86_64",,Trusted App,Google LLC,,Google Docs,Secure,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.511.00.90,"Jan 6, 2026",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.511.00.90,actual_href_from_versions_page,1.25.511.00.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.25.501.00.90,"Dec 16, 2025",False,April 2012,,87.2 MB,87.2 MB,1K+,,"Dec 16, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,Trusted App,Google LLC,,Google Docs,Secure,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.501.00.90,"Dec 16, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.501.00.90,actual_href_from_versions_page,1.25.501.00.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.25.491.02.90,"Dec 16, 2025",False,April 2012,,64.9 MB,64.9 MB,1K+,,"Dec 16, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 10.0+ (Q, API 29)",,arm64-v8a,,Trusted App,ElGrande Hicham,,Google Docs,,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.491.02.90,"Dec 16, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.491.02.90,actual_href_from_versions_page,1.25.491.02.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.25.491.01.90,"Dec 9, 2025",False,April 2012,,119.0 MB,119.0 MB,1K+,,"Dec 9, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 8.0+ (Oreo, API 26)",,"arm64-v8a,armeabi-v7a,x86,x86_64",,Trusted App,Google LLC,,Google Docs,Secure,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.491.01.90,"Dec 9, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.491.01.90,actual_href_from_versions_page,1.25.491.01.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.25.481.03.90,"Dec 9, 2025",False,April 2012,,77.9 MB,77.9 MB,1K+,,"Dec 9, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 10.0+ (Q, API 29)",,armeabi-v7a,,Trusted App,ElGrande Hicham,,Google Docs,,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.481.03.90,"Dec 9, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.481.03.90,actual_href_from_versions_page,1.25.481.03.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.25.461.02.90,"Nov 18, 2025",False,April 2012,,95.5 MB,95.5 MB,1K+,,"Nov 18, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 8.0+ (Oreo, API 26)",,"arm64-v8a,armeabi-v7a",,Trusted App,Google LLC,,Google Docs,Secure,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.461.02.90,"Nov 18, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.461.02.90,actual_href_from_versions_page,1.25.461.02.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.25.431.07.90,"Nov 10, 2025",False,April 2012,,114.8 MB,114.8 MB,1K+,,"Nov 10, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 8.0+ (Oreo, API 26)",,"arm64-v8a,armeabi-v7a,x86,x86_64",,Trusted App,Shreya Reddy,,Google Docs,Secure,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.431.07.90,"Nov 10, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.431.07.90,actual_href_from_versions_page,1.25.431.07.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.25.421.01.90,"Oct 21, 2025",False,April 2012,,114.7 MB,114.7 MB,1K+,,"Oct 21, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 8.0+ (Oreo, API 26)",,"arm64-v8a,armeabi-v7a,x86,x86_64",,Trusted App,Google LLC,,Google Docs,Secure,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.25.421.01.90,"Oct 21, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.25.421.01.90,actual_href_from_versions_page,1.25.421.01.90,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.21.222.07.46,"Mar 20, 2025",False,April 2012,,42.9 MB,42.9 MB,1K+,,"Mar 20, 2025",,,com.google.android.apps.docs.editors.docs,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Mario Alberto Cruz,,Google Docs,,,Download and install,Google Docs is a cloud-based word processor app that lets you create and collaborate on documents. Download and install,New product feature,"APKPure provides generic app or rollback text, but no clear version-specific reason for this update.",generic,False,1.21.222.07.46,"Mar 20, 2025",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/download/1.21.222.07.46,actual_href_from_versions_page,1.21.222.07.46,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Docs,Android,Google LLC,Productivity,1.26.161.04.90,"May 5, 2026",False,April 2012,,116.2 MB,24.5 MB,800M+,,"Apr 14, 2026",,,com.apkpure.aegon,,"Android 4.4+ (Kitkat, API 19)",,"arm64-v8a,armeabi-v7a",,,APKPure,,,,,,,Other,No version-specific update reason was provided by APKPure.,not_provided,False,3.20.66,"Apr 14, 2026",APKPure,https://apkpure.com/google-docs/com.google.android.apps.docs.editors.docs/versions,https://apkpure.com/apkpure/com.apkpure.aegon/download/3.20.66?utm_content=1012&icn=aegon&ici=version&from=version,actual_href_from_versions_page,3.20.66,False,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href. Warning: displayed version 1.26.161.04.90 differs from detail URL slug 3.20.66. Detail page version 3.20.66 does not match displayed version 1.26.161.04.90.
