app_name,platform,developer_company,app_category,version_number,version_release_date,is_current_version,initial_app_release_date,apk_format,file_size,detail_page_size,detail_page_downloads,detail_page_top_content_rating,detail_page_top_update_date,detail_page_security_ratio,detail_page_android_os,package_name,languages,requires_android,content_rating,architecture,app_permissions_count,additional_app_latest_version,uploaded_by,additional_app_category,security_report_label,security_scan_result,security_scan_date,update_description,update_description_raw,standardized_update_categories,standardized_summary,feature_specificity,feature_text_sufficient_for_research,detail_page_version,detail_page_update_date,version_history_source,version_history_source_url,detail_source_url,detail_url_source_method,detail_url_version_slug,detail_url_matches_displayed_version,source_note
TikTok,Android,TikTok Pte. Ltd.,Social,43.8.2,"Feb 4, 2026",False,September 2017,XAPK,196.7 MB,196.7 MB,1K+,,"Feb 4, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.8.2,"Feb 4, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.8.2,actual_href_from_versions_page,43.8.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.8.1,"Feb 4, 2026",False,September 2017,XAPK,196.9 MB,196.9 MB,2K+,,"Feb 4, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.8.1,"Feb 4, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.8.1,actual_href_from_versions_page,43.8.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.7.16,"Feb 4, 2026",False,September 2017,APK,455.7 MB,455.7 MB,2K+,,"Feb 4, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.7.16,"Feb 4, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.7.16,actual_href_from_versions_page,43.7.16,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.7.3,"Jan 30, 2026",False,September 2017,APK; XAPK,454.4 MB,454.4 MB,10K+,,"Jan 30, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.7.3,"Jan 30, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.7.3,actual_href_from_versions_page,43.7.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.7.2,"Jan 29, 2026",False,September 2017,APK,456.8 MB,456.8 MB,1K+,,"Jan 29, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.7.2,"Jan 29, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.7.2,actual_href_from_versions_page,43.7.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.7.1,"Jan 27, 2026",False,September 2017,APK,456.6 MB,456.6 MB,10K+,,"Jan 27, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.7.1,"Jan 27, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.7.1,actual_href_from_versions_page,43.7.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.6.3,"Jan 22, 2026",False,September 2017,APK; XAPK,453.3 MB,453.3 MB,10K+,,"Jan 22, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.6.3,"Jan 22, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.6.3,actual_href_from_versions_page,43.6.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.6.2,"Jan 21, 2026",False,September 2017,APK; XAPK,455.3 MB,455.3 MB,1K+,,"Jan 21, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.6.2,"Jan 21, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.6.2,actual_href_from_versions_page,43.6.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.6.1,"Jan 21, 2026",False,September 2017,XAPK,195.3 MB,195.3 MB,2K+,,"Jan 21, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.6.1,"Jan 21, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.6.1,actual_href_from_versions_page,43.6.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.5.4,"Jan 16, 2026",False,September 2017,APK; XAPK,451.3 MB,451.3 MB,10K+,,"Jan 16, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.5.4,"Jan 16, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.5.4,actual_href_from_versions_page,43.5.4,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.5.3,"Jan 15, 2026",False,September 2017,XAPK,191.5 MB,191.5 MB,2K+,,"Jan 15, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.5.3,"Jan 15, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.5.3,actual_href_from_versions_page,43.5.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.5.2,"Jan 14, 2026",False,September 2017,XAPK,193.5 MB,193.5 MB,2K+,,"Jan 14, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.5.2,"Jan 14, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.5.2,actual_href_from_versions_page,43.5.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.5.1,"Jan 13, 2026",False,September 2017,XAPK,193.7 MB,193.7 MB,1K+,,"Jan 13, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.5.1,"Jan 13, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.5.1,actual_href_from_versions_page,43.5.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.4.1,"Jan 9, 2026",False,September 2017,XAPK,193.2 MB,193.2 MB,9K+,,"Jan 9, 2026",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.4.1,"Jan 9, 2026",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.4.1,actual_href_from_versions_page,43.4.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.2.1,"Dec 26, 2025",False,September 2017,XAPK,191.6 MB,191.6 MB,10K+,,"Dec 26, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.2.1,"Dec 26, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.2.1,actual_href_from_versions_page,43.2.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.1.15,"Dec 23, 2025",False,September 2017,APK,445.3 MB,445.3 MB,10K+,,"Dec 23, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.1.15,"Dec 23, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.1.15,actual_href_from_versions_page,43.1.15,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.1.4,"Dec 21, 2025",False,September 2017,XAPK,192.2 MB,192.2 MB,5K+,,"Dec 21, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.1.4,"Dec 21, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.1.4,actual_href_from_versions_page,43.1.4,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.1.1,"Dec 16, 2025",False,September 2017,APK; XAPK,444.9 MB,444.9 MB,10K+,,"Dec 16, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.1.1,"Dec 16, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.1.1,actual_href_from_versions_page,43.1.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.0.3,"Dec 11, 2025",False,September 2017,XAPK,190.9 MB,190.9 MB,9K+,,"Dec 11, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.0.3,"Dec 11, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.0.3,actual_href_from_versions_page,43.0.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.0.2,"Dec 10, 2025",False,September 2017,APK; XAPK,443.1 MB,443.1 MB,8K+,,"Dec 10, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.0.2,"Dec 10, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.0.2,actual_href_from_versions_page,43.0.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,43.0.1,"Dec 9, 2025",False,September 2017,APK,443.0 MB,443.0 MB,20K+,,"Dec 9, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,43.0.1,"Dec 9, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/43.0.1,actual_href_from_versions_page,43.0.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.9.3,"Dec 4, 2025",False,September 2017,APK; XAPK,439.5 MB,439.5 MB,20K+,,"Dec 4, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.9.3,"Dec 4, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.9.3,actual_href_from_versions_page,42.9.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.9.2,"Dec 3, 2025",False,September 2017,APK; XAPK,456.7 MB,456.7 MB,4K+,,"Dec 3, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Runcan Vlad,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.9.2,"Dec 3, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.9.2,actual_href_from_versions_page,42.9.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.8.3,"Nov 27, 2025",False,September 2017,APK; XAPK,437.8 MB,437.8 MB,100K+,,"Nov 27, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.8.3,"Nov 27, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.8.3,actual_href_from_versions_page,42.8.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.8.2,"Nov 27, 2025",False,September 2017,XAPK,205.5 MB,205.5 MB,10K+,,"Nov 27, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Adrian Ulises Geraldo Lopez,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.8.2,"Nov 27, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.8.2,actual_href_from_versions_page,42.8.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.7.2,"Nov 26, 2025",False,September 2017,APK,448.9 MB,448.9 MB,30K+,,"Nov 26, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.7.2,"Nov 26, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.7.2,actual_href_from_versions_page,42.7.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.7.1,"Nov 25, 2025",False,September 2017,APK,329.8 MB,329.8 MB,20K+,,"Nov 25, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.7.1,"Nov 25, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.7.1,actual_href_from_versions_page,42.7.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.6.16,"Nov 19, 2025",False,September 2017,APK,557.2 MB,557.2 MB,200K+,,"Nov 19, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.6.16,"Nov 19, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.6.16,actual_href_from_versions_page,42.6.16,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.6.4,"Nov 17, 2025",False,September 2017,APK; XAPK,542.0 MB,542.0 MB,50K+,,"Nov 17, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Runcan Vlad,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.6.4,"Nov 17, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.6.4,actual_href_from_versions_page,42.6.4,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.6.3,"Nov 13, 2025",False,September 2017,APK,542.2 MB,542.2 MB,90K+,,"Nov 13, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yishak Nigatu,,TikTok,,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.6.3,"Nov 13, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.6.3,actual_href_from_versions_page,42.6.3,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.6.2,"Nov 12, 2025",False,September 2017,XAPK,192.8 MB,192.8 MB,20K+,,"Nov 12, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,Yishak Nigatu,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.6.2,"Nov 12, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.6.2,actual_href_from_versions_page,42.6.2,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.6.1,"Nov 12, 2025",False,September 2017,APK,559.0 MB,559.0 MB,10K+,,"Nov 12, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,Yoga Pratama Putra,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.6.1,"Nov 12, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.6.1,actual_href_from_versions_page,42.6.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.5.1,"Nov 11, 2025",False,September 2017,APK,435.5 MB,435.5 MB,20K+,,"Nov 11, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,arm64-v8a,,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.5.1,"Nov 11, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.5.1,actual_href_from_versions_page,42.5.1,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
TikTok,Android,TikTok Pte. Ltd.,Social,42.4.17,"Nov 7, 2025",False,September 2017,APK,459.4 MB,459.4 MB,50K+,,"Nov 7, 2025",,,com.zhiliaoapp.musically,,"Android 6.0+ (M, API 23)",,"arm64-v8a,armeabi-v7a",,Trusted App,TikTok Pte. Ltd.,,TikTok,Secure,,Download and install,"TikTok is a social video app that lets you watch, create, go LIVE, and shop. Download and install",Payments / monetization; New product feature,Version-specific note suggests: Download and install,version_specific_or_actionable,True,42.4.17,"Nov 7, 2025",APKPure,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/versions,https://apkpure.com/tiktok-musically-2025/com.zhiliaoapp.musically/download/42.4.17,actual_href_from_versions_page,42.4.17,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
